RouteUID,RouteNameZh,Direction,StopSequence,StopUID,StopNameZh
TPE11114,551,1,5,TPE152683,南港輪胎
TPE11114,551,1,6,TPE152684,台肥新村
TPE11114,551,1,7,TPE152686,南港車站
TPE11114,551,1,8,TPE152685,南港行政中心
TPE11114,551,1,9,TPE152687,興華路
TPE11114,551,1,10,TPE152688,東新國小
TPE11114,551,1,11,TPE152689,中國電視公司
TPE11114,551,1,12,TPE152690,南港分局(重陽)
TPE11114,551,1,13,TPE41025,南港分局(向陽)
TPE11114,551,1,14,TPE41026,石潭公園(成功)
TPE11114,551,1,15,TPE41027,上灣仔
TPE11114,551,1,16,TPE41028,湖興
TPE11114,551,1,17,TPE41029,國防醫學中心
TPE11114,551,1,18,TPE58018,三總內湖站
TPE11114,551,1,19,TPE41030,將軍嶺
TPE11114,551,1,20,TPE41031,方濟中學
TPE11114,551,1,21,TPE41032,成功路三段
TPE11114,551,1,22,TPE41033,湖光市場
TPE11114,551,1,23,TPE41034,捷運內湖站
TPE11114,551,1,24,TPE221861,金龍路口
TPE11114,551,1,25,TPE41035,貿商三村
TPE11114,551,1,26,TPE41036,碧山岩
TPE11114,551,1,27,TPE41037,金龍隧道口
TPE11114,551,1,28,TPE152507,金龍禪寺
TPE11114,551,1,29,TPE155718,武身廟
TPE11114,551,1,30,TPE41038,金龍寺
TPE11114,551,1,31,TPE41039,碧湖山莊
TPE11114,551,1,32,TPE41040,西湖園
TPE11114,551,1,33,TPE41041,麗山高中(港墘)
TPE11114,551,1,34,TPE41042,港墘
TPE11114,551,1,35,TPE59006,港墘派出所
TPE11114,551,1,36,TPE41044,瑞光路
TPE11114,551,1,37,TPE41045,公館山
TPE11114,551,1,38,TPE41046,麗寶大樓
TPE11114,551,1,39,TPE197092,行善石潭路口
TPE11114,551,1,40,TPE220204,行善行愛路口
TPE11114,551,0,1,TPE213143,潭美國小(行善)
TPE11114,551,0,2,TPE213144,舊宗路一段(行善)
TPE11114,551,0,3,TPE213145,行善路
TPE11114,551,0,4,TPE213146,新湖民善街口(一)
TPE11114,551,0,5,TPE213147,新湖舊宗路口
TPE11114,551,0,6,TPE197091,行善行愛路口
TPE11114,551,0,7,TPE220203,行善石潭路口
TPE11114,551,0,8,TPE40981,麗寶大樓
TPE11114,551,0,9,TPE40982,公館山
TPE11114,551,0,10,TPE40983,瑞光路
TPE11114,551,0,11,TPE40984,內湖運動中心
TPE11114,551,0,12,TPE59005,港墘派出所
TPE11114,551,0,13,TPE40985,港墘
TPE11114,551,0,14,TPE40986,麗山高中(港墘)
TPE11114,551,0,15,TPE40987,西湖園
TPE11114,551,0,16,TPE40988,碧湖山莊
TPE11114,551,0,17,TPE40989,金龍寺
TPE11114,551,0,18,TPE40990,金龍隧道口
TPE11114,551,0,19,TPE40991,碧山岩
TPE11114,551,0,20,TPE40992,貿商三村
TPE11114,551,0,21,TPE200214,金龍路口
TPE11114,551,0,22,TPE40993,捷運內湖站
TPE11114,551,0,23,TPE40994,湖光市場
TPE11114,551,0,24,TPE40995,成功路三段
TPE11114,551,0,25,TPE40996,方濟中學
TPE11114,551,0,26,TPE40997,將軍嶺
TPE11114,551,0,27,TPE40998,三總內湖站
TPE11114,551,0,28,TPE40999,國防醫學中心
TPE11114,551,0,29,TPE41000,湖興
TPE11114,551,0,30,TPE41001,上灣仔
TPE11114,551,0,31,TPE41002,石潭公園(成功)
TPE11114,551,0,32,TPE152670,南港分局(重陽)
TPE11114,551,0,33,TPE152671,中國電視公司
TPE11114,551,0,34,TPE152672,東新國小
TPE11114,551,0,35,TPE152673,興華路
TPE11114,551,0,36,TPE152675,南港車站
TPE11114,551,0,37,TPE152674,南港行政中心
TPE11114,551,0,38,TPE152676,台肥新村
TPE11114,551,0,39,TPE152680,南港輪胎
TPE11114,551,0,40,TPE152677,東明里/臺北流行音樂中心
TPE11114,551,0,41,TPE152678,土地公廟
TPE11114,551,0,42,TPE41004,南港高中
TPE11114,551,0,43,TPE41005,捷運昆陽站
TPE11114,551,1,1,TPE59106,捷運昆陽站
TPE11114,551,1,2,TPE41024,南港高中
TPE11114,551,1,3,TPE152681,土地公廟
TPE11114,551,1,4,TPE152682,東明里/臺北流行音樂中心
TPE11114,551,1,5,TPE152683,南港輪胎
TPE11114,551,1,6,TPE152684,台肥新村
TPE11114,551,1,7,TPE152686,南港車站
TPE11114,551,1,8,TPE152685,南港行政中心
TPE11114,551,1,9,TPE152687,興華路
TPE11114,551,1,10,TPE152688,東新國小
TPE11114,551,1,11,TPE152689,中國電視公司
TPE11114,551,1,12,TPE152690,南港分局(重陽)
TPE11114,551,1,13,TPE41025,南港分局(向陽)
TPE11114,551,1,14,TPE41026,石潭公園(成功)
TPE11114,551,1,15,TPE41027,上灣仔
TPE11114,551,1,16,TPE41028,湖興
TPE11114,551,1,17,TPE41029,國防醫學中心
TPE11114,551,1,18,TPE58018,三總內湖站
TPE11114,551,1,19,TPE41030,將軍嶺
TPE11114,551,1,20,TPE41031,方濟中學
TPE11114,551,1,21,TPE41032,成功路三段
TPE11114,551,1,22,TPE41033,湖光市場
TPE11114,551,1,23,TPE41034,捷運內湖站
TPE11114,551,1,24,TPE221861,金龍路口
TPE11114,551,1,25,TPE41035,貿商三村
TPE11114,551,1,26,TPE41036,碧山岩
TPE11114,551,1,27,TPE41037,金龍隧道口
TPE11114,551,1,28,TPE41038,金龍寺
TPE11114,551,1,29,TPE41039,碧湖山莊
TPE11114,551,1,30,TPE41040,西湖園
TPE11114,551,1,31,TPE41041,麗山高中(港墘)
TPE11114,551,1,32,TPE41042,港墘
TPE11114,551,1,33,TPE59006,港墘派出所
TPE11114,551,1,34,TPE41044,瑞光路
TPE11114,551,1,35,TPE41045,公館山
TPE11114,551,1,36,TPE41046,麗寶大樓
TPE11114,551,1,37,TPE197092,行善石潭路口
TPE11114,551,1,38,TPE220204,行善行愛路口
TPE11114,551,1,39,TPE213148,潭美國小(行善)
TPE11114,551,1,40,TPE213149,舊宗路一段(行善)
TPE11114,551,1,41,TPE213150,行善路
TPE11114,551,1,42,TPE213151,新湖民善街口(一)
TPE11114,551,1,43,TPE213152,新湖舊宗路口
TPE11114,551,0,1,TPE213143,潭美國小(行善)
TPE11114,551,0,2,TPE213144,舊宗路一段(行善)
TPE11114,551,0,3,TPE213145,行善路
TPE11114,551,0,4,TPE213146,新湖民善街口(一)
TPE11114,551,0,5,TPE213147,新湖舊宗路口
TPE11114,551,0,6,TPE197091,行善行愛路口
TPE11114,551,0,7,TPE220203,行善石潭路口
TPE11114,551,0,8,TPE40981,麗寶大樓
TPE11114,551,0,9,TPE40982,公館山
TPE11114,551,0,10,TPE40983,瑞光路
TPE11114,551,0,11,TPE40984,內湖運動中心
TPE11114,551,0,12,TPE59005,港墘派出所
TPE11114,551,0,13,TPE40985,港墘
TPE11114,551,0,14,TPE40986,麗山高中(港墘)
TPE11114,551,0,15,TPE40987,西湖園
TPE11114,551,0,16,TPE40988,碧湖山莊
TPE11114,551,0,17,TPE40989,金龍寺
TPE11114,551,0,18,TPE40990,金龍隧道口
TPE11114,551,0,19,TPE40991,碧山岩
TPE11114,551,0,20,TPE40992,貿商三村
TPE11114,551,0,21,TPE200214,金龍路口
TPE11114,551,0,22,TPE40993,捷運內湖站
TPE11114,551,0,23,TPE40994,湖光市場
TPE11114,551,0,24,TPE40995,成功路三段
TPE11114,551,0,25,TPE40996,方濟中學
TPE11114,551,0,26,TPE40997,將軍嶺
TPE11114,551,0,27,TPE40998,三總內湖站
TPE11114,551,0,28,TPE40999,國防醫學中心
TPE11114,551,0,29,TPE41000,湖興
TPE11114,551,0,30,TPE41001,上灣仔
TPE11114,551,0,31,TPE41002,石潭公園(成功)
TPE11114,551,0,32,TPE152670,南港分局(重陽)
TPE11114,551,0,33,TPE152671,中國電視公司
TPE11114,551,0,34,TPE152672,東新國小
TPE11114,551,0,35,TPE152673,興華路
TPE11114,551,0,36,TPE152675,南港車站
TPE11114,551,0,37,TPE152674,南港行政中心
TPE11114,551,0,38,TPE152676,台肥新村
TPE11114,551,0,39,TPE152680,南港輪胎
TPE11114,551,0,40,TPE152677,東明里/臺北流行音樂中心
TPE11114,551,0,41,TPE152678,土地公廟
TPE11114,551,0,42,TPE41004,南港高中
TPE11114,551,0,43,TPE41005,捷運昆陽站
TPE11114,551,1,1,TPE59106,捷運昆陽站
TPE11114,551,1,2,TPE41024,南港高中
TPE11114,551,1,3,TPE152681,土地公廟
TPE11114,551,1,4,TPE152682,東明里/臺北流行音樂中心
TPE11114,551,1,5,TPE152683,南港輪胎
TPE11114,551,1,6,TPE152684,台肥新村
TPE11114,551,1,7,TPE152686,南港車站
TPE11114,551,1,8,TPE152685,南港行政中心
TPE11114,551,1,9,TPE152687,興華路
TPE11114,551,1,10,TPE152688,東新國小
TPE11114,551,1,11,TPE152689,中國電視公司
TPE11114,551,1,12,TPE152690,南港分局(重陽)
TPE11114,551,1,13,TPE41025,南港分局(向陽)
TPE11114,551,1,14,TPE41026,石潭公園(成功)
TPE11114,551,1,15,TPE41027,上灣仔
TPE11114,551,1,16,TPE41028,湖興
TPE11114,551,1,17,TPE41029,國防醫學中心
TPE11114,551,1,18,TPE58018,三總內湖站
TPE11114,551,1,19,TPE41030,將軍嶺
TPE11114,551,1,20,TPE41031,方濟中學
TPE11114,551,1,21,TPE41032,成功路三段
TPE11114,551,1,22,TPE41033,湖光市場
TPE11114,551,1,23,TPE41034,捷運內湖站
TPE11114,551,1,24,TPE221861,金龍路口
TPE11114,551,1,25,TPE41035,貿商三村
TPE11114,551,1,26,TPE41036,碧山岩
TPE11114,551,1,27,TPE41037,金龍隧道口
TPE11114,551,1,28,TPE152507,金龍禪寺
TPE11114,551,1,29,TPE155718,武身廟
TPE11114,551,1,30,TPE41038,金龍寺
TPE11114,551,1,31,TPE41039,碧湖山莊
TPE11114,551,1,32,TPE41040,西湖園
TPE11114,551,1,33,TPE41041,麗山高中(港墘)
TPE11114,551,1,34,TPE41042,港墘
TPE11114,551,1,35,TPE59006,港墘派出所
TPE11114,551,1,36,TPE41044,瑞光路
TPE11114,551,1,37,TPE41045,公館山
TPE11114,551,1,38,TPE41046,麗寶大樓
TPE11114,551,1,39,TPE197092,行善石潭路口
TPE11114,551,1,40,TPE220204,行善行愛路口
TPE11114,551,1,41,TPE213148,潭美國小(行善)
TPE11114,551,1,42,TPE213149,舊宗路一段(行善)
TPE11114,551,1,43,TPE213150,行善路
TPE11114,551,1,44,TPE213151,新湖民善街口(一)
TPE11114,551,1,45,TPE213152,新湖舊宗路口
TPE11121,紅35,0,1,TPE170388,關渡碼頭
TPE11121,紅35,0,2,TPE17241,關渡宮
TPE11121,紅35,0,3,TPE17243,敬老院
TPE11121,紅35,0,4,TPE17245,關渡自然公園
TPE11121,紅35,0,5,TPE58857,關渡國中(關渡醫院)
TPE11121,紅35,0,6,TPE17247,關渡里
TPE11121,紅35,0,7,TPE17249,捷運關渡站
TPE11121,紅35,0,8,TPE17251,關渡
TPE11121,紅35,0,9,TPE17253,學園路口
TPE11121,紅35,0,10,TPE17255,北藝大校門口
TPE11121,紅35,0,11,TPE219124,北藝大音樂廳
TPE11121,紅35,0,12,TPE219123,北藝大行政大樓
TPE11121,紅35,0,13,TPE219122,北藝大圖書館
TPE11121,紅35,0,14,TPE219121,北藝大游泳館
TPE11121,紅35,1,1,TPE219120,荒山劇場
TPE11121,紅35,1,2,TPE219125,臺北城市科技大學(後門)
TPE11121,紅35,1,3,TPE219933,北藝大藝文生態館
TPE11121,紅35,1,4,TPE17275,學園路口
TPE11121,紅35,1,5,TPE17277,關渡
TPE11121,紅35,1,6,TPE17279,捷運關渡站
TPE11121,紅35,1,7,TPE17281,關渡里
TPE11121,紅35,1,8,TPE58858,關渡國中(關渡醫院)
TPE11121,紅35,1,9,TPE17283,關渡自然公園
TPE11121,紅35,1,10,TPE17285,敬老院
TPE11121,紅35,1,11,TPE17287,關渡宮
TPE11121,紅35,1,12,TPE17289,關渡碼頭
TPE11122,小23,0,1,TPE25308,關渡碼頭
TPE11122,小23,0,2,TPE25309,關渡宮
TPE11122,小23,0,3,TPE25310,敬老院
TPE11122,小23,0,4,TPE25311,關渡自然公園
TPE11122,小23,0,5,TPE25312,關渡國中(關渡醫院)
TPE11122,小23,0,6,TPE25313,關渡里
TPE11122,小23,0,7,TPE25314,捷運關渡站
TPE11122,小23,0,8,TPE217476,關渡
TPE11122,小23,0,9,TPE143485,竹圍國小自強分校
TPE11122,小23,0,10,TPE25315,淡水農會自強分會
TPE11122,小23,0,11,TPE57950,關渡我家
TPE11122,小23,0,12,TPE25316,老莊大廈
TPE11122,小23,0,13,TPE25317,臺北基督學院
TPE11122,小23,0,14,TPE25322,擎天大樓
TPE11122,小23,0,15,TPE25319,新天母社區
TPE11122,小23,0,16,TPE192875,擎天大樓
TPE11122,小23,0,17,TPE192876,臺北基督學院
TPE11122,小23,0,18,TPE192877,老莊大廈
TPE11122,小23,0,19,TPE25325,富升大廈
TPE11122,小23,0,20,TPE25326,長虹天下
TPE11122,小23,0,21,TPE57634,利陽藝術學苑
TPE11122,小23,0,22,TPE25327,關渡國小(臺北城市科技大學)
TPE11122,小23,0,23,TPE25328,一德街口
TPE11122,小23,0,24,TPE25329,和信醫院
TPE11122,小23,0,25,TPE25330,捷運忠義站
TPE11122,小23,0,26,TPE25331,中央北路
TPE11122,小23,0,27,TPE127382,桃源國中
TPE11122,小23,0,28,TPE25333,行天宮北投分宮忠義站
TPE11122,小23,0,29,TPE25334,中央北路三段
TPE11122,小23,0,30,TPE25335,捷運復興崗站
TPE11122,小23,0,31,TPE25336,製片廠
TPE11122,小23,0,32,TPE25337,復興崗
TPE11122,小23,0,33,TPE25338,文化國小
TPE11122,小23,0,34,TPE25339,大業中央北路口
TPE11122,小23,0,35,TPE25340,北投國小
TPE11122,小23,1,1,TPE25341,北投國小
TPE11122,小23,1,2,TPE25342,大業中央北路口
TPE11122,小23,1,3,TPE25343,文化國小
TPE11122,小23,1,4,TPE25344,復興崗
TPE11122,小23,1,5,TPE25345,製片廠
TPE11122,小23,1,6,TPE25346,捷運復興崗站
TPE11122,小23,1,7,TPE25347,中央北路三段
TPE11122,小23,1,8,TPE25348,行天宮北投分宮忠義站
TPE11122,小23,1,9,TPE127383,桃源國中
TPE11122,小23,1,10,TPE25350,中央北路
TPE11122,小23,1,11,TPE25351,捷運忠義站
TPE11122,小23,1,12,TPE25352,和信醫院
TPE11122,小23,1,13,TPE25353,一德街口
TPE11122,小23,1,14,TPE25354,關渡國小(臺北城市科技大學)
TPE11122,小23,1,15,TPE57637,利陽藝術學苑
TPE11122,小23,1,16,TPE25355,長虹天下
TPE11122,小23,1,17,TPE25356,富升大廈
TPE11122,小23,1,18,TPE192878,老莊大廈
TPE11122,小23,1,19,TPE192879,臺北基督學院
TPE11122,小23,1,20,TPE192880,擎天大樓
TPE11122,小23,1,21,TPE25360,新天母社區
TPE11122,小23,1,22,TPE25359,擎天大樓
TPE11122,小23,1,23,TPE25364,臺北基督學院
TPE11122,小23,1,24,TPE25365,老莊大廈
TPE11122,小23,1,25,TPE57951,關渡我家
TPE11122,小23,1,26,TPE25366,淡水農會自強分會
TPE11122,小23,1,27,TPE143486,竹圍國小自強分校
TPE11122,小23,1,28,TPE25367,捷運關渡站
TPE11122,小23,1,29,TPE25368,關渡里
TPE11122,小23,1,30,TPE25369,關渡國中(關渡醫院)
TPE11122,小23,1,31,TPE25370,關渡自然公園
TPE11122,小23,1,32,TPE25371,敬老院
TPE11122,小23,1,33,TPE25372,關渡宮
TPE11122,小23,1,34,TPE25373,關渡碼頭
TPE11122,小23,0,1,TPE25308,關渡碼頭
TPE11122,小23,0,2,TPE25314,捷運關渡站
TPE11122,小23,1,1,TPE25373,關渡碼頭
TPE11123,550,0,1,TPE41057,關渡宮
TPE11123,550,0,2,TPE41058,敬老院
TPE11123,550,0,3,TPE41059,關渡國中(關渡醫院)
TPE11123,550,0,4,TPE41060,關渡里
TPE11123,550,0,5,TPE41061,關渡
TPE11123,550,0,6,TPE41062,關渡國小(臺北城市科技大學)
TPE11123,550,0,7,TPE41063,一德街口
TPE11123,550,0,8,TPE41064,和信醫院
TPE11123,550,0,9,TPE41065,捷運忠義站
TPE11123,550,0,10,TPE41066,中央北路
TPE11123,550,0,11,TPE41067,桃源國中
TPE11123,550,0,12,TPE41068,行天宮北投分宮忠義站
TPE11123,550,0,13,TPE41069,中央北路三段
TPE11123,550,0,14,TPE41070,捷運復興崗站
TPE11123,550,0,15,TPE41071,製片廠
TPE11123,550,0,16,TPE41072,復興崗
TPE11123,550,0,17,TPE41073,文化國小
TPE11123,550,0,18,TPE41074,大業中央北路口
TPE11123,550,0,19,TPE41075,北投國小
TPE11123,550,0,20,TPE41076,中央南路
TPE11123,550,0,21,TPE41077,中央南大興街口
TPE11123,550,0,22,TPE41078,慈后宮
TPE11123,550,0,23,TPE41079,捷運奇岩站(北投)
TPE11123,550,0,24,TPE41080,捷運唭哩岸站二(西安)
TPE11123,550,0,25,TPE41081,捷運唭哩岸站一(西安)
TPE11123,550,0,26,TPE41082,健行新村(西安)
TPE11123,550,0,27,TPE41083,陽明交大(西安)
TPE11123,550,0,28,TPE41085,石牌國中
TPE11123,550,0,29,TPE41086,石牌國小
TPE11123,550,0,30,TPE41087,石牌路
TPE11123,550,0,31,TPE41088,立賢路口
TPE11123,550,0,32,TPE200258,北投垃圾焚化廠
TPE11123,550,0,33,TPE220605,洲美運動公園
TPE11123,550,0,34,TPE220606,洲美宮
TPE11123,550,0,35,TPE220609,洲美街口
TPE11123,550,0,36,TPE220610,三王宮
TPE11123,550,1,1,TPE220611,福美站
TPE11123,550,1,2,TPE220608,洲美街口
TPE11123,550,1,3,TPE220607,洲美宮
TPE11123,550,1,4,TPE218953,北投焚化廠觀景台
TPE11123,550,1,5,TPE218954,洲美運動公園
TPE11123,550,1,6,TPE200259,北投垃圾焚化廠
TPE11123,550,1,7,TPE155824,立賢路口
TPE11123,550,1,8,TPE41090,石牌路
TPE11123,550,1,9,TPE41091,石牌國小
TPE11123,550,1,10,TPE41093,義理街口
TPE11123,550,1,11,TPE41094,陽明交大(東華)
TPE11123,550,1,12,TPE41095,健行新村(東華)
TPE11123,550,1,13,TPE41096,捷運唭哩岸站一(東華)
TPE11123,550,1,14,TPE41097,捷運唭哩岸站二(東華)
TPE11123,550,1,15,TPE41098,捷運奇岩站(北投)
TPE11123,550,1,16,TPE41099,捷運北投站(大興)
TPE11123,550,1,17,TPE41100,中央南路
TPE11123,550,1,18,TPE41101,北投國小
TPE11123,550,1,19,TPE41102,大業中央北路口
TPE11123,550,1,20,TPE41103,文化國小
TPE11123,550,1,21,TPE41104,復興崗
TPE11123,550,1,22,TPE41105,製片廠
TPE11123,550,1,23,TPE41106,捷運復興崗站
TPE11123,550,1,24,TPE41107,中央北路三段
TPE11123,550,1,25,TPE41108,行天宮北投分宮忠義站
TPE11123,550,1,26,TPE41109,桃源國中
TPE11123,550,1,27,TPE41110,中央北路
TPE11123,550,1,28,TPE41111,捷運忠義站
TPE11123,550,1,29,TPE41112,和信醫院
TPE11123,550,1,30,TPE41113,一德街口
TPE11123,550,1,31,TPE41114,關渡國小(臺北城市科技大學)
TPE11123,550,1,32,TPE41115,關渡
TPE11123,550,1,33,TPE41116,關渡里
TPE11123,550,1,34,TPE41117,關渡國中(關渡醫院)
TPE11123,550,1,35,TPE41118,敬老院
TPE11123,550,1,36,TPE220612,關渡宮
TPE11124,223,0,1,TPE59930,關渡自然大樓
TPE11124,223,0,2,TPE59931,關渡宮
TPE11124,223,0,3,TPE59932,敬老院
TPE11124,223,0,4,TPE59933,關渡國中(關渡醫院)
TPE11124,223,0,5,TPE41128,關渡里
TPE11124,223,0,6,TPE41129,捷運關渡站
TPE11124,223,0,7,TPE41130,立功立德路口
TPE11124,223,0,8,TPE41131,大愛電視台
TPE11124,223,0,9,TPE41132,關渡
TPE11124,223,0,10,TPE41133,關渡國小(臺北城市科技大學)
TPE11124,223,0,11,TPE41134,一德街口
TPE11124,223,0,12,TPE41135,和信醫院
TPE11124,223,0,13,TPE41136,捷運忠義站
TPE11124,223,0,14,TPE41137,中央北路
TPE11124,223,0,15,TPE41138,桃源國中
TPE11124,223,0,16,TPE41139,行天宮北投分宮忠義站
TPE11124,223,0,17,TPE41140,中央北路三段
TPE11124,223,0,18,TPE41141,捷運復興崗站
TPE11124,223,0,19,TPE41142,製片廠
TPE11124,223,0,20,TPE41143,稻香圖書館
TPE11124,223,0,21,TPE41144,致遠新村
TPE11124,223,0,22,TPE41145,貴子坑水土保持園區
TPE11124,223,0,23,TPE41146,秀山里
TPE11124,223,0,24,TPE41147,慈航寺
TPE11124,223,0,25,TPE41148,國泰新村
TPE11124,223,0,26,TPE41149,中和里
TPE11124,223,0,27,TPE41150,復興中學
TPE11124,223,0,28,TPE41151,中和街
TPE11124,223,0,29,TPE41152,新北投
TPE11124,223,0,30,TPE41153,北投公園
TPE11124,223,0,31,TPE41154,第一銀行
TPE11124,223,0,32,TPE41155,中央南路
TPE11124,223,0,33,TPE41156,中央南大興街口
TPE11124,223,0,34,TPE41157,慈后宮
TPE11124,223,0,35,TPE41158,忠義新村
TPE11124,223,0,36,TPE41159,崇仁路口
TPE11124,223,0,37,TPE41160,捷運唭哩岸站二(西安)
TPE11124,223,0,38,TPE41161,捷運唭哩岸站一(西安)
TPE11124,223,0,39,TPE41162,健行新村(西安)
TPE11124,223,0,40,TPE41163,陽明交大(西安)
TPE11124,223,0,41,TPE41164,石牌國中
TPE11124,223,0,42,TPE41165,綜合市場(捷運石牌站)
TPE11124,223,0,43,TPE41166,永明派出所
TPE11124,223,0,44,TPE41167,榮總
TPE11124,223,0,45,TPE41168,振興醫院
TPE11124,223,0,46,TPE41169,宏國新村
TPE11124,223,0,47,TPE41170,明德路267巷
TPE11124,223,0,48,TPE41171,奎山國中
TPE11124,223,0,49,TPE41172,明德路
TPE11124,223,0,50,TPE41173,明德國中
TPE11124,223,0,51,TPE41174,中正高中
TPE11124,223,0,52,TPE41175,捷運芝山站(戲曲中心)
TPE11124,223,0,53,TPE41176,捷運芝山站一
TPE11124,223,0,54,TPE41177,士林
TPE11124,223,0,55,TPE41178,士林國中
TPE11124,223,0,56,TPE41179,士林區行政中心(中正)
TPE11124,223,0,57,TPE41180,陽明高中
TPE11124,223,0,58,TPE41181,葫東重慶路口
TPE11124,223,0,59,TPE41182,士林簡易庭
TPE11124,223,0,60,TPE41183,啟聰學校
TPE11124,223,0,61,TPE41184,酒泉重慶路口
TPE11124,223,0,62,TPE41185,民族重慶路口
TPE11124,223,0,63,TPE41186,昌吉重慶路口
TPE11124,223,0,64,TPE41187,捷運大橋頭站
TPE11124,223,0,65,TPE41188,涼州重慶路口
TPE11124,223,0,66,TPE41189,民生重慶路口
TPE11124,223,0,67,TPE41190,朝陽公園(鈕釦街)
TPE11124,223,0,68,TPE41191,圓環(重慶)
TPE11124,223,0,69,TPE41192,後車站
TPE11124,223,0,70,TPE190502,臺北車站(重慶)
TPE11124,223,0,71,TPE190503,臺北郵局(撫臺街洋樓)
TPE11124,223,0,72,TPE41194,中華路北站
TPE11124,223,0,73,TPE41195,捷運西門站
TPE11124,223,0,74,TPE41196,小南門
TPE11124,223,0,75,TPE41197,聯合醫院和平院區
TPE11124,223,0,76,TPE41198,大埔街
TPE11124,223,0,77,TPE41199,廈安里
TPE11124,223,0,78,TPE41200,南機場公寓
TPE11124,223,0,79,TPE41201,中華南海路口
TPE11124,223,0,80,TPE41202,青年公園(國興)
TPE11124,223,1,1,TPE45820,國興路口一
TPE11124,223,1,2,TPE41203,國興路口
TPE11124,223,1,3,TPE41204,中華南海路口
TPE11124,223,1,4,TPE41205,南機場公寓
TPE11124,223,1,5,TPE41206,廈安里
TPE11124,223,1,6,TPE41207,大埔街
TPE11124,223,1,7,TPE41208,聯合醫院和平院區
TPE11124,223,1,8,TPE41210,捷運西門站
TPE11124,223,1,9,TPE41211,中華路北站
TPE11124,223,1,10,TPE190510,捷運北門站
TPE11124,223,1,11,TPE41212,延平鄭州路口
TPE11124,223,1,12,TPE41213,延平長安路口
TPE11124,223,1,13,TPE41214,圓環(鈕釦街)
TPE11124,223,1,14,TPE41215,民生重慶路口
TPE11124,223,1,15,TPE41216,涼州重慶路口
TPE11124,223,1,16,TPE41217,捷運大橋頭站
TPE11124,223,1,17,TPE41218,昌吉重慶路口
TPE11124,223,1,18,TPE41219,民族重慶路口
TPE11124,223,1,19,TPE41220,酒泉重慶路口
TPE11124,223,1,20,TPE41221,啟聰學校
TPE11124,223,1,21,TPE41222,士林簡易庭
TPE11124,223,1,22,TPE41223,葫東重慶路口
TPE11124,223,1,23,TPE41224,陽明高中
TPE11124,223,1,24,TPE41225,士林區行政中心(中正)
TPE11124,223,1,25,TPE41226,士林國中
TPE11124,223,1,26,TPE41227,士林
TPE11124,223,1,27,TPE41228,捷運芝山站一
TPE11124,223,1,28,TPE41229,捷運芝山站(戲曲中心)
TPE11124,223,1,29,TPE41230,中正高中
TPE11124,223,1,30,TPE41231,明德國中
TPE11124,223,1,31,TPE41232,明德路
TPE11124,223,1,32,TPE41233,奎山國中
TPE11124,223,1,33,TPE41234,明德路267巷
TPE11124,223,1,34,TPE41235,宏國新村
TPE11124,223,1,35,TPE41236,振興醫院
TPE11124,223,1,36,TPE41237,榮總一
TPE11124,223,1,37,TPE41238,榮總
TPE11124,223,1,38,TPE41239,永明派出所
TPE11124,223,1,39,TPE41240,綜合市場(捷運石牌站)
TPE11124,223,1,40,TPE41241,義理街口
TPE11124,223,1,41,TPE41242,陽明交大(東華)
TPE11124,223,1,42,TPE41243,健行新村(東華)
TPE11124,223,1,43,TPE41244,捷運唭哩岸站一(東華)
TPE11124,223,1,44,TPE41245,捷運唭哩岸站二(東華)
TPE11124,223,1,45,TPE41246,崇仁路口
TPE11124,223,1,46,TPE41247,忠義新村
TPE11124,223,1,47,TPE152694,慈后宮
TPE11124,223,1,48,TPE41249,清江里
TPE11124,223,1,49,TPE41250,中央南路
TPE11124,223,1,50,TPE41251,第一銀行
TPE11124,223,1,51,TPE41252,北投公園
TPE11124,223,1,52,TPE41253,新北投
TPE11124,223,1,53,TPE41254,中和街
TPE11124,223,1,54,TPE41255,復興中學
TPE11124,223,1,55,TPE41256,中和里
TPE11124,223,1,56,TPE41257,國泰新村
TPE11124,223,1,57,TPE41258,慈航寺
TPE11124,223,1,58,TPE41259,秀山里
TPE11124,223,1,59,TPE41260,貴子坑水土保持園區
TPE11124,223,1,60,TPE41261,致遠新村
TPE11124,223,1,61,TPE41262,稻香圖書館
TPE11124,223,1,62,TPE41263,製片廠
TPE11124,223,1,63,TPE41264,捷運復興崗站
TPE11124,223,1,64,TPE41265,中央北路三段
TPE11124,223,1,65,TPE41266,行天宮北投分宮忠義站
TPE11124,223,1,66,TPE41267,桃源國中
TPE11124,223,1,67,TPE41268,中央北路
TPE11124,223,1,68,TPE41269,捷運忠義站
TPE11124,223,1,69,TPE41270,和信醫院
TPE11124,223,1,70,TPE41271,一德街口
TPE11124,223,1,71,TPE41272,關渡國小(臺北城市科技大學)
TPE11124,223,1,72,TPE41273,關渡
TPE11124,223,1,73,TPE216405,關渡里
TPE11124,223,1,74,TPE216406,關渡國中(關渡醫院)
TPE11124,223,1,75,TPE216407,敬老院
TPE11124,223,1,76,TPE216408,關渡宮
TPE11124,223,0,1,TPE59930,關渡自然大樓
TPE11124,223,0,2,TPE59931,關渡宮
TPE11124,223,0,3,TPE59932,敬老院
TPE11124,223,0,4,TPE59933,關渡國中(關渡醫院)
TPE11124,223,0,5,TPE41128,關渡里
TPE11124,223,0,6,TPE41129,捷運關渡站
TPE11124,223,0,7,TPE41130,立功立德路口
